,DEPTH,VP_FRMB,VS_FRMB,RHO_FRMB,PHIE,VSH,VP_FRMO,VS_FRMO,RHO_FRMO
17044,2156.625,2849.7361,1300.1587,2.1669,0.2947,0.0,2638.1201,1319.9379,2.1024
17045,2156.75,2841.7656,1326.28,2.1627,0.2974,0.0,2623.9771,1346.6823,2.0976
17046,2156.875,2839.9771,1359.2227,2.1576,0.3005,0.001,2617.6885,1380.3914,2.0919
17047,2157.0,2826.9827,1383.9034,2.1517,0.3042,0.0159,2598.9414,1405.5031,2.0861
17048,2157.125,2809.8511,1371.8666,2.1456,0.308,0.0319,2581.7864,1393.3132,2.08
17049,2157.25,2796.3518,1321.2567,2.1404,0.3113,0.0184,2573.1804,1342.4434,2.0733
17050,2157.375,2785.3855,1253.4907,2.1355,0.3143,0.0114,2571.3179,1273.9634,2.0674
17051,2157.5,2774.9858,1202.73,2.1299,0.3178,0.0332,2570.0569,1222.2865,2.0623
17052,2157.625,2757.1248,1191.395,2.1251,0.3208,0.0737,2553.4231,1210.3258,2.0591
17053,2157.75,2737.2385,1204.4165,2.124,0.3215,0.0987,2526.9248,1223.1869,2.0593
17054,2157.875,2716.969,1194.9561,2.1255,0.3205,0.094,2498.9155,1213.5814,2.0608
17055,2158.0,2687.0374,1135.6632,2.1268,0.3197,0.0697,2462.9802,1153.6948,2.0608
17056,2158.125,2613.8687,1058.9299,2.1255,0.3205,0.0446,2368.521,1076.1686,2.058
17057,2158.25,2513.78,1004.379,2.1219,0.3228,0.0288,2231.3787,1021.1059,2.0529
17058,2158.375,2460.4795,971.6987,2.118,0.3252,0.0421,2161.7148,987.8581,2.0493
17059,2158.5,2444.6023,955.7603,2.1136,0.3279,0.1239,2155.7678,970.7276,2.0489
17060,2158.625,2460.2554,985.4075,2.1068,0.3322,0.2399,2195.7603,999.5006,2.0478
17061,2158.75,2507.2224,1036.4509,2.0983,0.3375,0.2969,2267.3196,1050.7993,2.0414
17062,2158.875,2572.7422,1072.3235,2.0904,0.3424,0.2834,2354.2983,1087.7208,2.0316
17063,2159.0,2639.4192,1088.0074,2.0853,0.3455,0.2153,2436.9688,1104.9117,2.022
17064,2159.125,2694.9543,1117.475,2.0839,0.3464,0.135,2500.4573,1136.1888,2.0158
17065,2159.25,2726.1348,1150.6162,2.0874,0.3443,0.0871,2532.3281,1170.5077,2.017
17066,2159.375,2738.3005,1176.1342,2.0982,0.3375,0.0642,2539.0125,1196.3069,2.028
17067,2159.5,2746.7114,1192.1134,2.1182,0.3251,0.0572,2539.6824,1211.6748,2.0504
17068,2159.625,2757.2695,1202.7473,2.1452,0.3082,0.0666,2542.4944,1220.9911,2.0816
17069,2159.75,2766.2617,1208.8884,2.1698,0.2929,0.0948,2546.7395,1225.5719,2.1111
17070,2159.875,2775.5496,1218.2955,2.1809,0.286,0.1245,2557.2769,1234.0908,2.1255
17071,2160.0,2789.1099,1253.6791,2.1762,0.2889,0.1253,2572.4001,1270.1473,2.1201
17072,2160.125,2806.313,1303.5592,2.162,0.2978,0.0797,2587.9729,1322.2238,2.1013
17073,2160.25,2819.3982,1336.2389,2.1496,0.3055,0.0177,2598.5635,1357.1776,2.0837
17074,2160.375,2823.5708,1328.931,2.1514,0.3044,0.0,2602.939,1349.9819,2.0848
17075,2160.5,2821.4761,1302.7222,2.1685,0.2937,0.0,2596.533,1322.4573,2.1043
17076,2160.625,2812.6038,1275.9929,2.1857,0.283,0.0,2580.0208,1294.4545,2.1238
17077,2160.75,2792.4385,1233.2004,2.1876,0.2818,0.0,2558.0793,1250.9498,2.126
17078,2160.875,2763.7336,1187.9081,2.1704,0.2925,0.0009,2534.1804,1205.7998,2.1065
17079,2161.0,2739.8696,1165.4034,2.1414,0.3106,0.0014,2518.0947,1184.3202,2.0735
17080,2161.125,2734.8193,1168.9551,2.1131,0.3282,0.0002,2522.6741,1189.3307,2.0413
17081,2161.25,2742.0725,1175.4067,2.0928,0.3409,0.0003,2539.9492,1196.9138,2.0183
17082,2161.375,2750.3389,1185.4999,2.0812,0.3481,0.0,2554.2507,1207.799,2.005
17083,2161.5,2748.2131,1200.5818,2.077,0.3507,0.0001,2550.6165,1223.3859,2.0003
17084,2161.625,2736.7773,1224.4076,2.0792,0.3493,0.0,2530.2488,1247.545,2.0028
17085,2161.75,2733.146,1262.4647,2.0865,0.3448,0.0,2516.0444,1285.9185,2.0111
17086,2161.875,2742.7852,1297.5522,2.0952,0.3394,0.0,2519.8528,1321.1672,2.021
17087,2162.0,2752.3364,1300.9188,2.1015,0.3355,0.0,2529.9802,1324.2413,2.0281
17088,2162.125,2758.1858,1302.1863,2.1047,0.3334,0.0129,2537.9355,1325.1119,2.0325
17089,2162.25,2760.1697,1325.208,2.1066,0.3323,0.0365,2538.3076,1347.99,2.036
17090,2162.375,2759.6677,1365.5341,2.1083,0.3312,0.0256,2528.1064,1389.12,2.0373
17091,2162.5,2752.25,1387.2456,2.1091,0.3307,0.0091,2511.0535,1411.4851,2.0373
17092,2162.625,2739.9072,1376.1146,2.1078,0.3315,0.014,2496.759,1400.1378,2.0361
17093,2162.75,2729.6594,1369.5472,2.1045,0.3336,0.0,2483.3767,1393.9243,2.0315
17094,2162.875,2716.7666,1356.9635,2.0993,0.3368,0.0,2469.8589,1381.421,2.0256
17095,2163.0,2704.3525,1325.8513,2.0926,0.341,0.0,2461.2317,1350.1307,2.018
17096,2163.125,2692.3267,1281.8241,2.0853,0.3456,0.0,2455.5483,1305.7059,2.0097
17097,2163.25,2672.1079,1205.587,2.0783,0.3499,0.0,2443.0967,1228.4163,2.0018
17098,2163.375,2651.9636,1093.0454,2.0728,0.3533,0.0,2434.5923,1114.0112,1.9955
17099,2163.5,2685.1714,1135.9219,2.0705,0.3547,0.0044,2475.8479,1157.751,1.9932
17100,2163.625,2762.0254,1361.8031,2.0739,0.3526,0.0292,2547.1343,1387.2823,1.9984
17101,2163.75,2769.4136,1373.4495,2.0835,0.3467,0.0646,2555.0408,1397.8717,2.0113
17102,2163.875,2825.7935,1418.7592,2.0958,0.339,0.0657,2620.511,1443.2153,2.0254
17103,2164.0,2888.1562,1461.1323,2.1046,0.3335,0.0472,2693.8252,1486.1516,2.0344
17104,2164.125,2899.0562,1463.1257,2.1074,0.3318,0.0474,2707.4517,1488.0068,2.0375
17105,2164.25,2872.0337,1447.6777,2.1053,0.3331,0.0631,2675.2786,1472.1029,2.036
17106,2164.375,2904.7085,1474.3383,2.1276,0.3192,0.1095,2711.5017,1496.8866,2.064
17107,2164.5,2981.0029,1490.671,2.1686,0.2936,0.1888,2806.6475,1509.4207,2.1151
17108,2164.625,2879.7502,1373.0156,2.1766,0.2887,0.2853,2699.4246,1388.0798,2.1296
17109,2164.75,2648.7532,1254.4778,2.1809,0.286,0.4006,2648.7532,1254.4778,2.1809
17110,2164.875,2613.9644,1205.0991,2.1959,0.2766,0.4887,2613.9644,1205.0991,2.1959
17111,2165.0,2666.2043,1249.23,2.2062,0.2702,0.4862,2666.2043,1249.23,2.2062
17112,2165.125,2734.5413,1312.7991,2.2084,0.2689,0.4395,2734.5413,1312.7991,2.2084
17113,2165.25,2802.3867,1401.1752,2.2094,0.2682,0.3901,2802.3867,1401.1752,2.2094
17114,2165.375,2968.5151,1473.9601,2.2162,0.264,0.3568,2800.9275,1486.6136,2.1786
17115,2165.5,2979.2371,1462.3861,2.2145,0.2651,0.3381,2814.7742,1475.387,2.1756
17116,2165.625,2828.9392,1381.4924,2.2064,0.2701,0.3579,2828.9392,1381.4924,2.2064
17117,2165.75,2739.2441,1279.4235,2.2078,0.2692,0.4333,2739.2441,1279.4235,2.2078
17118,2165.875,2644.5554,1200.255,2.2074,0.2695,0.509,2644.5554,1200.255,2.2074
17119,2166.0,2562.0574,1144.7454,2.2042,0.2715,0.5669,2562.0574,1144.7454,2.2042
17120,2166.125,2549.261,1152.9275,2.2018,0.2729,0.5677,2549.261,1152.9275,2.2018
17121,2166.25,2634.8704,1235.0023,2.198,0.2753,0.4792,2634.8704,1235.0023,2.198
17122,2166.375,2728.5244,1352.6307,2.193,0.2784,0.3836,2728.5244,1352.6307,2.193
17123,2166.5,2926.6211,1456.6028,2.1932,0.2783,0.3148,2747.2935,1471.1239,2.1502
17124,2166.625,2973.1387,1515.7637,2.183,0.2846,0.2484,2793.5105,1532.7903,2.1348
17125,2166.75,3030.0593,1567.9832,2.1743,0.2901,0.1775,2855.5825,1587.609,2.1209
17126,2166.875,3084.6577,1612.8145,2.1683,0.2938,0.1182,2917.2017,1634.6686,2.1107
17127,2167.0,3108.1782,1632.9609,2.1638,0.2966,0.0865,2943.9065,1656.0824,2.1038
17128,2167.125,3114.3689,1638.621,2.1611,0.2983,0.0731,2951.0051,1662.2993,2.0999
17129,2167.25,3111.6187,1637.0544,2.1583,0.3001,0.0656,2947.9309,1661.062,2.0963
17130,2167.375,3106.3652,1632.9642,2.1557,0.3017,0.0608,2942.0852,1657.1837,2.0932
17131,2167.5,3098.0759,1626.7863,2.153,0.3033,0.0575,2932.7075,1651.1646,2.0899
17132,2167.625,3089.864,1619.4523,2.1506,0.3049,0.0548,2923.6233,1643.9412,2.087
17133,2167.75,3074.9912,1607.0656,2.1467,0.3073,0.0522,2906.9351,1631.6749,2.0824
17134,2167.875,3055.0742,1590.708,2.1417,0.3104,0.049,2884.5066,1615.4636,2.0765
17135,2168.0,3031.6709,1571.7838,2.1366,0.3135,0.0488,2858.0295,1596.5724,2.0708
17136,2168.125,3007.1541,1552.4445,2.1316,0.3167,0.0498,2830.1431,1577.2286,2.0651
17137,2168.25,2984.9966,1536.7,2.1266,0.3198,0.0493,2804.6218,1561.5614,2.0594
17138,2168.375,2968.2661,1478.1268,2.1244,0.3212,0.0492,2793.2546,1502.1792,2.0569
17139,2168.5,2966.9351,1401.0616,2.1284,0.3187,0.0494,2803.1592,1423.6234,2.0615
17140,2168.625,2976.6191,1403.7317,2.1343,0.315,0.05,2813.7837,1425.9813,2.0682
17141,2168.75,2985.7566,1406.0376,2.138,0.3127,0.0508,2824.4956,1428.0927,2.0725
17142,2168.875,2978.7217,1405.7786,2.1405,0.3111,0.0515,2814.1775,1427.6741,2.0754
17143,2169.0,2960.9675,1401.9943,2.1414,0.3106,0.0524,2790.436,1423.7638,2.0764
17144,2169.125,2954.3716,1401.6332,2.1403,0.3113,0.054,2782.0688,1423.4319,2.0752
17145,2169.25,2971.437,1413.6729,2.1376,0.3129,0.0582,2804.6433,1435.7316,2.0724
17146,2169.375,2988.4753,1429.7018,2.1348,0.3147,0.0673,2826.8806,1451.9926,2.0697
17147,2169.5,2976.2024,1423.5387,2.1335,0.3155,0.0795,2812.8735,1445.5688,2.069
17148,2169.625,2963.209,1414.2362,2.1335,0.3155,0.0881,2797.6282,1435.9525,2.0695
17149,2169.75,2963.3904,1445.5623,2.1335,0.3155,0.0903,2792.7622,1467.7169,2.0696
17150,2169.875,2969.8362,1474.2979,2.1329,0.3158,0.0874,2796.437,1496.9869,2.0688
17151,2170.0,2988.9353,1502.2043,2.1327,0.316,0.0795,2816.803,1525.5022,2.0681
17152,2170.125,3014.2012,1516.8617,2.1347,0.3147,0.07,2846.9233,1540.4604,2.0698
17153,2170.25,3014.876,1512.8153,2.1389,0.3121,0.0621,2846.2905,1536.2585,2.0741
17154,2170.375,3003.4368,1501.3604,2.1416,0.3104,0.0509,2830.6941,1524.6909,2.0766
17155,2170.5,2993.8069,1485.4545,2.1402,0.3113,0.0399,2819.9165,1508.8489,2.0744
17156,2170.625,2984.665,1475.0516,2.1345,0.3149,0.042,2811.6692,1498.5881,2.0679
17157,2170.75,2973.863,1471.7913,2.1247,0.321,0.0447,2801.4209,1495.813,2.057
17158,2170.875,2970.1438,1469.6882,2.1136,0.3279,0.0457,2800.9014,1494.3401,2.0444
17159,2171.0,2976.5454,1463.396,2.1054,0.333,0.0483,2813.7141,1488.3906,2.0353
17160,2171.125,2988.6648,1461.2476,2.1036,0.3341,0.0512,2831.24,1486.2573,2.0334
17161,2171.25,2999.53,1460.7964,2.108,0.3314,0.0504,2844.3635,1485.5454,2.0384
17162,2171.375,3005.7249,1447.4047,2.116,0.3264,0.0488,2852.0442,1471.472,2.0474
17163,2171.5,3013.22,1435.6985,2.1239,0.3215,0.0458,2861.0859,1459.1584,2.0562
17164,2171.625,3023.1555,1434.8918,2.1285,0.3186,0.0403,2872.5391,1458.173,2.0611
17165,2171.75,3031.4958,1436.9929,2.1292,0.3182,0.0348,2882.7004,1460.3782,2.0615
17166,2171.875,3035.6121,1436.6227,2.128,0.3189,0.0336,2888.5652,1460.0966,2.0601
17167,2172.0,3036.3423,1432.4197,2.1271,0.3195,0.0356,2890.6667,1455.8387,2.0592
17168,2172.125,3038.3108,1430.8735,2.128,0.3189,0.0383,2893.4717,1454.1641,2.0603
17169,2172.25,3042.9756,1427.8685,2.1321,0.3164,0.0426,2899.156,1450.7826,2.0653
17170,2172.375,3045.594,1411.6919,2.1399,0.3115,0.05,2903.196,1433.746,2.0746
17171,2172.5,3045.1726,1391.8657,2.1493,0.3056,0.0641,2903.7996,1412.8115,2.0861
17172,2172.625,3041.9199,1384.8539,2.1564,0.3012,0.0843,2899.9517,1404.9171,2.0953
17173,2172.75,3036.1409,1372.8301,2.1585,0.2999,0.1,2894.8228,1392.3132,2.0985
17174,2172.875,3026.4988,1358.4475,2.1546,0.3023,0.1079,2886.093,1377.7908,2.0946
17175,2173.0,3009.7102,1353.9224,2.1458,0.3078,0.1109,2867.5151,1373.6234,2.0847
17176,2173.125,2989.1926,1356.1079,2.1346,0.3148,0.1149,2843.7515,1376.3793,2.0722
17177,2173.25,2964.4453,1349.5402,2.125,0.3208,0.1221,2815.4214,1370.1052,2.0617
17178,2173.375,2940.1575,1342.6655,2.1204,0.3236,0.1348,2786.6223,1363.1416,2.0572
17179,2173.5,2916.8523,1329.4675,2.122,0.3227,0.1569,2759.0178,1349.2523,2.0602
17180,2173.625,2892.6121,1311.9045,2.1277,0.3191,0.1872,2730.3799,1330.5728,2.0685
17181,2173.75,2876.1118,1298.0676,2.1354,0.3143,0.2107,2710.3918,1315.722,2.0785
17182,2173.875,2886.1101,1298.8682,2.1469,0.3071,0.2424,2723.6587,1315.3834,2.0934
17183,2174.0,2925.874,1319.6396,2.1663,0.2951,0.2829,2772.6267,1334.7163,2.1176
17184,2174.125,2972.0771,1348.8959,2.1935,0.2781,0.2774,2821.1187,1363.0343,2.1482
17185,2174.25,2994.2771,1366.7771,2.2211,0.2609,0.2608,2837.2881,1380.0261,2.1786
17186,2174.375,3004.7666,1380.2365,2.2363,0.2515,0.2474,2842.1624,1393.1041,2.1952
17187,2174.5,3021.6958,1411.1268,2.2305,0.2551,0.2325,2859.615,1424.8488,2.1877
17188,2174.625,3042.4478,1445.8571,2.2099,0.2679,0.2056,2885.2756,1461.507,2.1628
17189,2174.75,3047.4346,1462.219,2.1867,0.2824,0.184,2894.5635,1479.731,2.1352
17190,2174.875,3041.6458,1478.2456,2.1684,0.2937,0.1749,2889.1548,1497.1603,2.114
17191,2175.0,3038.3867,1488.0231,2.1581,0.3002,0.1684,2885.8594,1507.7914,2.1019
17192,2175.125,3039.249,1492.569,2.1544,0.3025,0.1583,2886.4612,1512.8174,2.0971
17193,2175.25,3046.7495,1500.4807,2.1534,0.3031,0.1437,2894.0908,1521.1947,2.0952
17194,2175.375,3056.5017,1507.7216,2.1516,0.3042,0.1221,2904.5093,1529.0837,2.0919
17195,2175.5,3065.8835,1512.29,2.1472,0.3069,0.0911,2914.9927,1534.6228,2.0852
17196,2175.625,3070.762,1511.7697,2.1404,0.3112,0.0614,2921.3936,1535.1219,2.0758
17197,2175.75,3070.6006,1509.5164,2.1336,0.3154,0.0432,2922.3879,1533.6361,2.067
17198,2175.875,3070.0095,1508.8459,2.1295,0.3179,0.0358,2922.4934,1533.3594,2.062
17199,2176.0,3070.6658,1508.8434,2.1289,0.3183,0.0356,2923.5571,1533.3993,2.0613
17200,2176.125,3072.2798,1507.2906,2.1302,0.3176,0.0369,2925.6631,1531.7179,2.0628
17201,2176.25,3071.9146,1502.3311,2.1318,0.3166,0.0377,2925.5176,1526.5605,2.0647
17202,2176.375,3067.4602,1496.1132,2.1334,0.3155,0.0383,2920.0747,1520.1279,2.0666
17203,2176.5,3062.9519,1491.4713,2.1351,0.3145,0.039,2914.3064,1515.2975,2.0684
17204,2176.625,3062.562,1489.3347,2.1356,0.3142,0.0399,2914.0154,1513.0732,2.0692
17205,2176.75,3061.8276,1484.1025,2.1342,0.315,0.0409,2914.4587,1507.8245,2.0676
17206,2176.875,3056.8372,1466.2904,2.1315,0.3167,0.0426,2911.7224,1489.8568,2.0646
17207,2177.0,3047.6853,1440.0007,2.1292,0.3182,0.0459,2904.7222,1463.2161,2.0622
17208,2177.125,3043.1001,1423.6421,2.1286,0.3185,0.0508,2901.7402,1446.5334,2.0618
17209,2177.25,3044.2002,1417.5056,2.1298,0.3178,0.0571,2904.2561,1440.1044,2.0635
17210,2177.375,3038.0613,1399.4607,2.1317,0.3166,0.0674,2899.0903,1421.4668,2.0662
17211,2177.5,3032.7019,1379.8979,2.1328,0.3159,0.0807,2895.6091,1401.2771,2.0683
17212,2177.625,3033.9409,1392.7955,2.1324,0.3162,0.0899,2896.2175,1414.2251,2.0683
17213,2177.75,3039.3665,1428.1847,2.1304,0.3174,0.0976,2899.2632,1450.1218,2.0665
17214,2177.875,3043.0806,1438.4771,2.1284,0.3186,0.1083,2904.094,1460.4789,2.0648
17215,2178.0,3040.4658,1405.3501,2.1276,0.3191,0.1246,2907.1899,1426.5771,2.0648
17216,2178.125,3034.0823,1392.2697,2.1278,0.319,0.1451,2902.3286,1412.8971,2.0661
17217,2178.25,3025.8933,1411.2509,2.1283,0.3188,0.1677,2890.5195,1431.6956,2.0679
17218,2178.375,3014.2529,1408.1372,2.1289,0.3183,0.1883,2877.2434,1428.1018,2.0698
17219,2178.5,3001.2456,1385.1609,2.1297,0.3179,0.2038,2864.6672,1404.4636,2.0716
17220,2178.625,2991.5735,1382.5608,2.1302,0.3176,0.2046,2852.2627,1401.7847,2.0722
17221,2178.75,2990.7065,1404.2654,2.1302,0.3175,0.1904,2846.55,1424.0623,2.0714
17222,2178.875,2992.9424,1395.2974,2.1309,0.3171,0.1808,2849.7981,1415.116,2.0716
17223,2179.0,2999.6152,1376.1285,2.134,0.3151,0.172,2859.7744,1395.6642,2.0747
17224,2179.125,3003.9141,1369.942,2.1421,0.3101,0.1782,2864.5608,1388.8328,2.0843
17225,2179.25,2995.1792,1377.8972,2.1573,0.3007,0.231,2852.5176,1395.0959,2.1045
17226,2179.375,2980.896,1406.1611,2.1794,0.2869,0.2944,2829.937,1421.3424,2.1331
17227,2179.5,2972.0359,1442.0056,2.2031,0.2721,0.319,2808.4939,1455.8512,2.1614
17228,2179.625,2967.8269,1449.3446,2.2197,0.2618,0.3282,2797.9041,1462.2262,2.1808
17229,2179.75,2975.4917,1458.5988,2.2229,0.2598,0.2789,2797.5012,1472.325,2.1817
17230,2179.875,2983.0344,1471.5702,2.2104,0.2676,0.1882,2796.5293,1487.8223,2.1624
17231,2180.0,2989.8213,1478.285,2.1857,0.283,0.1191,2805.8628,1497.3317,2.1305
17232,2180.125,3008.728,1475.4514,2.1591,0.2995,0.0884,2839.5439,1496.6001,2.0985
17233,2180.25,3021.9412,1474.9489,2.14,0.3114,0.0845,2864.1069,1497.2971,2.0766
17234,2180.375,3031.6521,1473.5774,2.1303,0.3175,0.0857,2880.8113,1496.4679,2.0656
17235,2180.5,3039.979,1472.0825,2.1266,0.3198,0.0897,2893.7,1495.0872,2.0617
17236,2180.625,3049.834,1482.3945,2.126,0.3201,0.0994,2906.1641,1505.4015,2.0615
17237,2180.75,3052.0544,1488.1475,2.1277,0.3191,0.1149,2908.9468,1510.8243,2.0643
17238,2180.875,3038.3184,1474.5359,2.1319,0.3165,0.1296,2892.7998,1496.46,2.0698
17239,2181.0,3026.0586,1448.4805,2.1369,0.3134,0.14,2879.9922,1469.5176,2.0761
17240,2181.125,3014.7339,1406.3804,2.1407,0.311,0.1575,2871.9163,1426.2548,2.0815
17241,2181.25,3008.1045,1392.6929,2.142,0.3102,0.1718,2866.1248,1412.0303,2.0838
17242,2181.375,3004.6011,1384.3411,2.1405,0.3111,0.1596,2862.0962,1403.8783,2.0813
17243,2181.5,3001.2903,1375.1041,2.1382,0.3126,0.1399,2858.0308,1395.0046,2.0776
17244,2181.625,3003.7402,1385.8802,2.1399,0.3115,0.1478,2859.8159,1405.6929,2.08
17245,2181.75,3006.8882,1394.7188,2.1497,0.3054,0.2063,2865.1731,1413.0126,2.0944
17246,2181.875,3006.9758,1402.2726,2.1681,0.2939,0.2793,2866.4565,1418.3038,2.1193
17247,2182.0,3011.9136,1393.6293,2.191,0.2797,0.301,2870.5422,1407.9686,2.1466
17248,2182.125,3023.3184,1407.8337,2.2082,0.2689,0.2963,2878.0339,1421.5194,2.1659
17249,2182.25,3022.9529,1430.1729,2.209,0.2684,0.2895,2872.7756,1444.1626,2.1664
17250,2182.375,3019.625,1402.038,2.1949,0.2773,0.2898,2876.9893,1416.4725,2.1504
17251,2182.5,3022.5774,1420.3446,2.1766,0.2887,0.2747,2881.3953,1436.2163,2.1287
17252,2182.625,3026.9836,1481.3621,2.1625,0.2974,0.2291,2876.5518,1499.6089,2.1102
17253,2182.75,3028.3491,1533.1726,2.1554,0.3019,0.2134,2870.0491,1552.8022,2.1012
17254,2182.875,3030.0461,1528.9086,2.1555,0.3018,0.2447,2876.3679,1547.8309,2.1032
17255,2183.0,3027.8254,1512.1188,2.1624,0.2975,0.2855,2878.7278,1529.6097,2.1133
17256,2183.125,3022.0562,1526.9171,2.1721,0.2914,0.3048,2867.9941,1543.6311,2.1253
17257,2183.25,3009.0652,1514.2443,2.1781,0.2877,0.2942,2849.7141,1530.6934,2.1315
17258,2183.375,3002.4683,1471.5582,2.1757,0.2892,0.2676,2845.7197,1488.1948,2.1273
17259,2183.5,3014.0034,1440.9496,2.1657,0.2954,0.2477,2866.9124,1458.1675,2.1148
17260,2183.625,3029.4438,1443.8303,2.1554,0.3018,0.2182,2886.8933,1462.2217,2.1016
17261,2183.75,3038.6042,1482.369,2.1509,0.3047,0.1834,2890.8235,1502.2085,2.0944
17262,2183.875,3041.481,1551.3872,2.1509,0.3046,0.185,2882.9734,1572.1144,2.0946
17263,2184.0,3032.0764,1552.0072,2.1526,0.3036,0.197,2870.8577,1572.3903,2.0972
17264,2184.125,2980.9575,1476.5045,2.1543,0.3026,0.2031,2815.3794,1495.6814,2.0994
17265,2184.25,2902.981,1379.7184,2.155,0.3021,0.1865,2724.134,1397.9065,2.0993
17266,2184.375,2872.3521,1309.6334,2.1533,0.3032,0.1649,2692.1941,1327.3669,2.0961
17267,2184.5,2850.3542,1261.0828,2.1472,0.307,0.1498,2670.4512,1278.7191,2.0884
17268,2184.625,2799.4011,1225.1517,2.1371,0.3133,0.1884,2614.4712,1242.14,2.079
17269,2184.75,2716.76,1229.204,2.1337,0.3153,0.273,2512.2463,1245.0009,2.0799
17270,2184.875,2674.1094,1275.9955,2.1436,0.3092,0.3209,2448.5813,1291.0809,2.0938
17271,2185.0,2756.2317,1364.2852,2.1539,0.3028,0.2833,2537.4551,1380.5631,2.1034
17272,2185.125,2962.7544,1539.6571,2.165,0.2959,0.1506,2768.5176,1560.0934,2.1086
17273,2185.25,3176.6135,1684.8263,2.176,0.289,0.0262,3016.4939,1709.2573,2.1143
17274,2185.375,3170.0813,1629.8745,2.1854,0.2831,0.0624,3017.991,1652.1248,2.127
17275,2185.5,2961.8276,1419.2559,2.1932,0.2783,0.2457,2791.3992,1434.7897,2.1459
17276,2185.625,2644.7314,1229.0927,2.1939,0.2778,0.4561,2644.7314,1229.0927,2.1939
17277,2185.75,2578.9768,1180.6696,2.2039,0.2716,0.5496,2578.9768,1180.6696,2.2039
17278,2185.875,2675.4131,1259.561,2.2061,0.2703,0.4789,2675.4131,1259.561,2.2061
17279,2186.0,2706.3152,1283.724,2.1961,0.2765,0.3593,2706.3152,1283.724,2.1961
17280,2186.125,2853.813,1259.4725,2.1953,0.277,0.226,2667.4817,1273.484,2.1473
17281,2186.25,2887.3108,1275.7877,2.1705,0.2925,0.1777,2713.4233,1291.9951,2.1163
17282,2186.375,2897.5334,1285.5402,2.1469,0.3072,0.1723,2733.2102,1303.1493,2.0892
17283,2186.5,2915.7959,1309.608,2.1628,0.2972,0.1987,2751.7498,1326.2683,2.1088
17284,2186.625,2920.5483,1327.3795,2.1765,0.2887,0.2507,2757.0505,1342.6528,2.1273
17285,2186.75,2908.5164,1316.1357,2.1841,0.284,0.3208,2749.5454,1329.6954,2.1398
17286,2186.875,2896.0735,1278.5856,2.1843,0.2838,0.3479,2742.3098,1291.2925,2.1416
17287,2187.0,2890.4495,1253.2633,2.1799,0.2866,0.3068,2734.2166,1266.6021,2.1342
17288,2187.125,2797.8875,1253.7825,2.1771,0.2883,0.3053,2609.7485,1267.282,2.131
17289,2187.25,2768.2458,1249.9362,2.1828,0.2848,0.3496,2575.1016,1262.4056,2.1399
17290,2187.375,2739.0378,1228.9819,2.1945,0.2775,0.3508,2534.8003,1240.6935,2.1533
17291,2187.5,2713.8516,1182.0671,2.204,0.2716,0.2794,2490.7544,1194.0206,2.1601
17292,2187.625,2695.7832,1172.8623,2.2043,0.2714,0.2153,2454.4846,1185.6868,2.1569
17293,2187.75,2699.3911,1188.6344,2.1975,0.2756,0.1922,2455.8545,1202.2891,2.1479
17294,2187.875,2710.3142,1209.8301,2.1941,0.2778,0.1927,2469.4041,1223.8773,2.144
17295,2188.0,2709.9695,1250.1075,2.1974,0.2757,0.1896,2458.7981,1264.5167,2.1476
17296,2188.125,2764.4941,1272.6442,2.1995,0.2744,0.1931,2532.6863,1287.1565,2.1502
17297,2188.25,2845.6963,1309.8289,2.1938,0.2779,0.2141,2646.2791,1324.6838,2.1449
17298,2188.375,2868.8035,1334.2499,2.181,0.2859,0.239,2682.4421,1349.5909,2.1317
17299,2188.5,2868.3298,1308.4266,2.1684,0.2937,0.2503,2692.0127,1323.8982,2.118
17300,2188.625,2863.8164,1268.1611,2.1635,0.2968,0.2346,2691.9712,1283.662,2.1115
17301,2188.75,2840.1799,1252.5652,2.1656,0.2955,0.2201,2659.7483,1268.0112,2.1132
17302,2188.875,2805.2676,1222.0072,2.1697,0.2929,0.2521,2619.717,1236.3696,2.1196
17303,2189.0,2780.3042,1201.4785,2.172,0.2915,0.285,2592.6541,1214.9735,2.124
17304,2189.125,2773.2366,1190.6747,2.173,0.2909,0.2987,2586.3906,1203.7904,2.1259
17305,2189.25,2765.1721,1197.132,2.1751,0.2896,0.3247,2577.6624,1209.8159,2.1297
17306,2189.375,2770.0425,1221.0797,2.179,0.2871,0.3326,2580.5471,1233.7115,2.1346
17307,2189.5,2828.3152,1237.616,2.1818,0.2854,0.2881,2649.7119,1251.0143,2.1353
17308,2189.625,2913.239,1269.6072,2.1793,0.287,0.2441,2754.48,1284.204,2.13
17309,2189.75,2968.4324,1289.6235,2.17,0.2927,0.2128,2824.4214,1305.4376,2.1178
17310,2189.875,2983.6685,1288.974,2.1582,0.3001,0.1761,2844.5254,1305.9977,2.1023
17311,2190.0,2965.5625,1291.7689,2.151,0.3046,0.1612,2820.8821,1309.4547,2.0933
17312,2190.125,2942.5339,1303.7053,2.1516,0.3042,0.1366,2785.7549,1321.9539,2.0926
17313,2190.25,2929.1555,1305.4824,2.16,0.299,0.1111,2761.9062,1323.7653,2.1008
17314,2190.375,2931.2112,1300.238,2.1744,0.29,0.1178,2761.0205,1317.5979,2.1175
17315,2190.5,2951.8423,1288.9625,2.1897,0.2805,0.1379,2787.5461,1305.0714,2.136
