% 'Vsh'	'Por'	'Vp_b'	'Vs_b'	'Rhob_b'	'Vp_o'	'Vs_o'	'Rhob_o'	'Z_TVD'  
   3.6300000e-01   2.9300000e-01   2.5226028e+03   1.1315111e+03   2.1698000e+00   2.5226028e+03   1.1315111e+03   2.1698000e+00   2.1687500e+03
   4.4070000e-01   2.8220000e-01   2.5403291e+03   1.1379711e+03   2.1873000e+00   2.5403291e+03   1.1379711e+03   2.1873000e+00   2.1688750e+03
   5.1640000e-01   2.7450000e-01   2.5445879e+03   1.1342972e+03   2.1996000e+00   2.5445879e+03   1.1342972e+03   2.1996000e+00   2.1690000e+03
   5.0940000e-01   2.7750000e-01   2.5326304e+03   1.1243295e+03   2.1948000e+00   2.5326304e+03   1.1243295e+03   2.1948000e+00   2.1691250e+03
   3.4780000e-01   3.0130000e-01   2.4904097e+03   1.1085031e+03   2.1565000e+00   2.4904097e+03   1.1085031e+03   2.1565000e+00   2.1692500e+03
   1.7930000e-01   3.2760000e-01   2.4416909e+03   1.0861898e+03   2.1138000e+00   2.4416909e+03   1.0861898e+03   2.1138000e+00   2.1693750e+03
   6.9600000e-02   3.4380000e-01   2.4046963e+03   1.0677875e+03   2.0880000e+00   2.4046963e+03   1.0677875e+03   2.0880000e+00   2.1695000e+03
   7.5200000e-02   3.4260000e-01   2.3802280e+03   1.0450482e+03   2.0900000e+00   2.3802280e+03   1.0450482e+03   2.0900000e+00   2.1696250e+03
   2.9600000e-01   3.1790000e-01   2.3628628e+03   1.0085541e+03   2.1298000e+00   2.3628628e+03   1.0085541e+03   2.1298000e+00   2.1697500e+03
   7.2270000e-01   2.7130000e-01   2.3527476e+03   9.7947280e+02   2.2048000e+00   2.3527476e+03   9.7947280e+02   2.2048000e+00   2.1698750e+03
   4.6490000e-01   3.0120000e-01   2.3629709e+03   9.9896390e+02   2.1579000e+00   2.3629709e+03   9.9896390e+02   2.1579000e+00   2.1700000e+03
   8.5600000e-02   3.4020000e-01   2.3815632e+03   1.0426255e+03   2.0929000e+00   2.3815632e+03   1.0426255e+03   2.0929000e+00   2.1701250e+03
   1.7700000e-02   3.4950000e-01   2.4095400e+03   1.0769865e+03   2.0787000e+00   2.4095400e+03   1.0769865e+03   2.0787000e+00   2.1702500e+03
   7.3200000e-02   3.4420000e-01   2.4521228e+03   1.1121116e+03   2.0875000e+00   2.4521228e+03   1.1121116e+03   2.0875000e+00   2.1703750e+03
   3.1500000e-02   3.4000000e-01   2.5151169e+03   1.1611938e+03   2.0944000e+00   2.5151169e+03   1.1611938e+03   2.0944000e+00   2.1705000e+03
   0.0000000e+00   3.3580000e-01   2.5725603e+03   1.2096615e+03   2.1012000e+00   2.5725603e+03   1.2096615e+03   2.1012000e+00   2.1706250e+03
   0.0000000e+00   3.3170000e-01   2.6074653e+03   1.2408704e+03   2.1077000e+00   2.6074653e+03   1.2408704e+03   2.1077000e+00   2.1707500e+03
   0.0000000e+00   3.2270000e-01   2.6300908e+03   1.2549794e+03   2.1221000e+00   2.6300908e+03   1.2549794e+03   2.1221000e+00   2.1708750e+03
   1.5370000e-01   3.0420000e-01   2.6469141e+03   1.2532512e+03   2.1519000e+00   2.6469141e+03   1.2532512e+03   2.1519000e+00   2.1710000e+03
   3.4730000e-01   2.8140000e-01   2.6646042e+03   1.2514631e+03   2.1886000e+00   2.6646042e+03   1.2514631e+03   2.1886000e+00   2.1711250e+03
   4.1190000e-01   2.6640000e-01   2.6912004e+03   1.2607986e+03   2.2128000e+00   2.6912004e+03   1.2607986e+03   2.2128000e+00   2.1712500e+03
   5.2010000e-01   2.4840000e-01   2.7164429e+03   1.2715488e+03   2.2414000e+00   2.7164429e+03   1.2715488e+03   2.2414000e+00   2.1713750e+03
   5.9840000e-01   2.3710000e-01   2.7332566e+03   1.2787273e+03   2.2599000e+00   2.7332566e+03   1.2787273e+03   2.2599000e+00   2.1715000e+03
   5.9940000e-01   2.3430000e-01   2.7479836e+03   1.2896941e+03   2.2641000e+00   2.7479836e+03   1.2896941e+03   2.2641000e+00   2.1716250e+03
   5.6180000e-01   2.3470000e-01   2.7674365e+03   1.3086917e+03   2.2633000e+00   2.7674365e+03   1.3086917e+03   2.2633000e+00   2.1717500e+03
   5.3990000e-01   2.3750000e-01   2.7950793e+03   1.3304049e+03   2.2588000e+00   2.7950793e+03   1.3304049e+03   2.2588000e+00   2.1718750e+03
   5.5700000e-01   2.5000000e-01   2.8206240e+03   1.3492618e+03   2.2389000e+00   2.8206240e+03   1.3492618e+03   2.2389000e+00   2.1720000e+03
   4.7220000e-01   2.6910000e-01   2.8307571e+03   1.1637860e+03   2.2080000e+00   2.8307571e+03   1.1637860e+03   2.2080000e+00   2.1721250e+03
   3.1610000e-01   2.8300000e-01   2.8299248e+03   1.2085167e+03   2.1855000e+00   2.8299248e+03   1.2085167e+03   2.1855000e+00   2.1722500e+03
   2.2430000e-01   2.7870000e-01   2.9203030e+03   1.2456797e+03   2.1927000e+00   2.7605725e+03   1.2600242e+03   2.1430000e+00   2.1723750e+03
   2.3600000e-01   2.7390000e-01   2.8945081e+03   1.2812017e+03   2.2004000e+00   2.7185735e+03   1.2954098e+03   2.1524000e+00   2.1725000e+03
   3.1450000e-01   2.6550000e-01   2.8489490e+03   1.2996630e+03   2.2139000e+00   2.6589719e+03   1.3122496e+03   2.1717000e+00   2.1726250e+03
   4.2960000e-01   2.6670000e-01   2.7189827e+03   1.3019681e+03   2.2121000e+00   2.7189827e+03   1.3019681e+03   2.2121000e+00   2.1727500e+03
   5.4320000e-01   2.7130000e-01   2.7008015e+03   1.2862517e+03   2.2047000e+00   2.7008015e+03   1.2862517e+03   2.2047000e+00   2.1728750e+03
   6.1660000e-01   2.7910000e-01   2.6899893e+03   1.2678506e+03   2.1921000e+00   2.6899893e+03   1.2678506e+03   2.1921000e+00   2.1730000e+03
   6.1840000e-01   2.8720000e-01   2.6870420e+03   1.2539224e+03   2.1789000e+00   2.6870420e+03   1.2539224e+03   2.1789000e+00   2.1731250e+03
   5.1600000e-01   2.9660000e-01   2.6934700e+03   1.2428247e+03   2.1639000e+00   2.6934700e+03   1.2428247e+03   2.1639000e+00   2.1732500e+03
   3.0080000e-01   3.0790000e-01   2.7115232e+03   1.2420166e+03   2.1457000e+00   2.7115232e+03   1.2420166e+03   2.1457000e+00   2.1733750e+03
   1.1310000e-01   3.0540000e-01   2.8633772e+03   1.2409640e+03   2.1498000e+00   2.6868982e+03   1.2589697e+03   2.0888000e+00   2.1735000e+03
   5.8900000e-02   3.0420000e-01   2.8841355e+03   1.2534375e+03   2.1517000e+00   2.7072578e+03   1.2723447e+03   2.0882000e+00   2.1736250e+03
   8.4700000e-02   2.9720000e-01   2.8995200e+03   1.2716833e+03   2.1630000e+00   2.7235913e+03   1.2899156e+03   2.1022000e+00   2.1737500e+03
   1.2110000e-01   2.8780000e-01   2.9120532e+03   1.2920736e+03   2.1781000e+00   2.7354006e+03   1.3092751e+03   2.1212000e+00   2.1738750e+03
   1.7410000e-01   2.8010000e-01   2.9138047e+03   1.3080156e+03   2.1904000e+00   2.7364763e+03   1.3239805e+03   2.1379000e+00   2.1740000e+03
   1.3430000e-01   2.7790000e-01   2.9168752e+03   1.3194727e+03   2.1940000e+00   2.7323550e+03   1.3360532e+03   2.1398000e+00   2.1741250e+03
   8.8400000e-02   2.8830000e-01   2.9115437e+03   1.3284796e+03   2.1773000e+00   2.7252991e+03   1.3467118e+03   2.1188000e+00   2.1742500e+03
   1.1860000e-01   3.0190000e-01   2.8894988e+03   1.3348357e+03   2.1555000e+00   2.7057856e+03   1.3538137e+03   2.0955000e+00   2.1743750e+03
   1.8810000e-01   3.1050000e-01   2.8602715e+03   1.3399939e+03   2.1416000e+00   2.6773335e+03   1.3586659e+03   2.0832000e+00   2.1745000e+03
   2.2300000e-01   3.1180000e-01   2.8348804e+03   1.3379117e+03   2.1395000e+00   2.6474055e+03   1.3561121e+03   2.0825000e+00   2.1746250e+03
   2.0430000e-01   3.0620000e-01   2.8180662e+03   1.3276808e+03   2.1486000e+00   2.6205103e+03   1.3455682e+03   2.0918000e+00   2.1747500e+03
   2.1120000e-01   2.9440000e-01   2.8034910e+03   1.3128794e+03   2.1675000e+00   2.5964209e+03   1.3294702e+03   2.1137000e+00   2.1748750e+03
   2.6790000e-01   2.8220000e-01   2.7833882e+03   1.2963960e+03   2.1870000e+00   2.5712285e+03   1.3109435e+03   2.1388000e+00   2.1750000e+03
   3.7340000e-01   2.8300000e-01   2.6261626e+03   1.2839008e+03   2.1861000e+00   2.6261626e+03   1.2839008e+03   2.1861000e+00   2.1751250e+03
   3.9880000e-01   2.8450000e-01   2.6236035e+03   1.2632346e+03   2.1834000e+00   2.6236035e+03   1.2632346e+03   2.1834000e+00   2.1752500e+03
   3.0640000e-01   2.8770000e-01   2.7580212e+03   1.2415859e+03   2.1782000e+00   2.5544731e+03   1.2553881e+03   2.1306000e+00   2.1753750e+03
   1.3990000e-01   3.0320000e-01   2.7820330e+03   1.2309036e+03   2.1533000e+00   2.5775496e+03   1.2482170e+03   2.0940000e+00   2.1755000e+03
   2.5900000e-02   3.1610000e-01   2.7972710e+03   1.2286882e+03   2.1327000e+00   2.5954231e+03   1.2486790e+03   2.0650000e+00   2.1756250e+03
   0.0000000e+00   3.2200000e-01   2.8075740e+03   1.2363982e+03   2.1231000e+00   2.6098367e+03   1.2574071e+03   2.0528000e+00   2.1757500e+03
   0.0000000e+00   3.2240000e-01   2.8208962e+03   1.2553810e+03   2.1226000e+00   2.6253445e+03   1.2767526e+03   2.0522000e+00   2.1758750e+03
   0.0000000e+00   3.1930000e-01   2.8369932e+03   1.2807697e+03   2.1276000e+00   2.6414758e+03   1.3023096e+03   2.0578000e+00   2.1760000e+03
   0.0000000e+00   3.1450000e-01   2.8540195e+03   1.3100323e+03   2.1352000e+00   2.6570083e+03   1.3316493e+03   2.0664000e+00   2.1761250e+03
   0.0000000e+00   3.0920000e-01   2.8734365e+03   1.3399435e+03   2.1438000e+00   2.6751545e+03   1.3615778e+03   2.0762000e+00   2.1762500e+03
   0.0000000e+00   3.0310000e-01   2.8987368e+03   1.3674780e+03   2.1535000e+00   2.7012961e+03   1.3890167e+03   2.0872000e+00   2.1763750e+03
   0.0000000e+00   2.9640000e-01   2.9243179e+03   1.3905179e+03   2.1642000e+00   2.7280222e+03   1.4118146e+03   2.0994000e+00   2.1765000e+03
   0.0000000e+00   2.9040000e-01   2.9465718e+03   1.4077979e+03   2.1740000e+00   2.7515083e+03   1.4288104e+03   2.1105000e+00   2.1766250e+03
   0.0000000e+00   2.8630000e-01   2.9632852e+03   1.4222693e+03   2.1805000e+00   2.7691609e+03   1.4431294e+03   2.1179000e+00   2.1767500e+03
   1.7300000e-02   2.8460000e-01   2.9726523e+03   1.4349889e+03   2.1832000e+00   2.7804707e+03   1.4555850e+03   2.1218000e+00   2.1768750e+03
   8.4000000e-03   2.8260000e-01   2.9803242e+03   1.4458927e+03   2.1865000e+00   2.7865510e+03   1.4666266e+03   2.1251000e+00   2.1770000e+03
   0.0000000e+00   2.8100000e-01   2.9854546e+03   1.4553706e+03   2.1891000e+00   2.7898491e+03   1.4762227e+03   2.1277000e+00   2.1771250e+03
   1.9000000e-03   2.8080000e-01   2.9858108e+03   1.4620886e+03   2.1893000e+00   2.7890798e+03   1.4829956e+03   2.1280000e+00   2.1772500e+03
   3.5100000e-02   2.8230000e-01   2.9797739e+03   1.4623020e+03   2.1869000e+00   2.7853118e+03   1.4827588e+03   2.1270000e+00   2.1773750e+03
   5.2900000e-02   2.8440000e-01   2.9735759e+03   1.4553895e+03   2.1836000e+00   2.7813223e+03   1.4756469e+03   2.1241000e+00   2.1775000e+03
   5.0000000e-02   2.8670000e-01   2.9669434e+03   1.4421199e+03   2.1798000e+00   2.7760391e+03   1.4624496e+03   2.1197000e+00   2.1776250e+03
   3.5700000e-02   2.9030000e-01   2.9519910e+03   1.4234342e+03   2.1742000e+00   2.7597329e+03   1.4440631e+03   2.1125000e+00   2.1777500e+03
   6.0500000e-02   2.9570000e-01   2.9271726e+03   1.4008666e+03   2.1655000e+00   2.7358552e+03   1.4212189e+03   2.1039000e+00   2.1778750e+03
   9.1300000e-02   3.0230000e-01   2.9020803e+03   1.3740842e+03   2.1548000e+00   2.7134897e+03   1.3941356e+03   2.0932000e+00   2.1780000e+03
   1.1240000e-01   3.0970000e-01   2.8808826e+03   1.3485287e+03   2.1429000e+00   2.6955725e+03   1.3684990e+03   2.0808000e+00   2.1781250e+03
   1.6760000e-01   3.1760000e-01   2.8574062e+03   1.3270979e+03   2.1303000e+00   2.6773806e+03   1.3465222e+03   2.0693000e+00   2.1782500e+03
   2.0770000e-01   3.2440000e-01   2.8318081e+03   1.3104764e+03   2.1194000e+00   2.6529438e+03   1.3296063e+03   2.0589000e+00   2.1783750e+03
   1.7340000e-01   3.2630000e-01   2.8178953e+03   1.2985931e+03   2.1163000e+00   2.6334404e+03   1.3182737e+03   2.0535000e+00   2.1785000e+03
   1.4520000e-01   3.2310000e-01   2.8099487e+03   1.2920369e+03   2.1215000e+00   2.6190195e+03   1.3117686e+03   2.0581000e+00   2.1786250e+03
   1.5330000e-01   3.1740000e-01   2.8032102e+03   1.2874755e+03   2.1306000e+00   2.6079141e+03   1.3065332e+03   2.0689000e+00   2.1787500e+03
   1.8340000e-01   3.1360000e-01   2.7957344e+03   1.2833926e+03   2.1366000e+00   2.5993132e+03   1.3016069e+03   2.0772000e+00   2.1788750e+03
   2.2690000e-01   3.1630000e-01   2.7867942e+03   1.2803765e+03   2.1324000e+00   2.5939763e+03   1.2980853e+03   2.0746000e+00   2.1790000e+03
   2.2080000e-01   3.2270000e-01   2.7828040e+03   1.2794990e+03   2.1220000e+00   2.5914983e+03   1.2978409e+03   2.0625000e+00   2.1791250e+03
   1.5620000e-01   3.2660000e-01   2.7862427e+03   1.2825421e+03   2.1158000e+00   2.5910344e+03   1.3022667e+03   2.0522000e+00   2.1792500e+03
   7.9000000e-02   3.2760000e-01   2.7931895e+03   1.2886401e+03   2.1143000e+00   2.5923782e+03   1.3097659e+03   2.0466000e+00   2.1793750e+03
   1.7800000e-02   3.2730000e-01   2.8019895e+03   1.2974291e+03   2.1147000e+00   2.5969268e+03   1.3196610e+03   2.0440000e+00   2.1795000e+03
   0.0000000e+00   3.2680000e-01   2.8089280e+03   1.3078235e+03   2.1155000e+00   2.6027798e+03   1.3304712e+03   2.0441000e+00   2.1796250e+03
   0.0000000e+00   3.2550000e-01   2.8148396e+03   1.3181320e+03   2.1176000e+00   2.6083083e+03   1.3408534e+03   2.0464000e+00   2.1797500e+03
   0.0000000e+00   3.2480000e-01   2.8187925e+03   1.3270056e+03   2.1188000e+00   2.6117646e+03   1.3498135e+03   2.0478000e+00   2.1798750e+03
   0.0000000e+00   3.2370000e-01   2.8206194e+03   1.3341519e+03   2.1205000e+00   2.6122996e+03   1.3569840e+03   2.0498000e+00   2.1800000e+03
   0.0000000e+00   3.2250000e-01   2.8207275e+03   1.3395261e+03   2.1223000e+00   2.6107004e+03   1.3623479e+03   2.0518000e+00   2.1801250e+03
   0.0000000e+00   3.2250000e-01   2.8185806e+03   1.3441313e+03   2.1224000e+00   2.6068477e+03   1.3670309e+03   2.0518000e+00   2.1802500e+03
   0.0000000e+00   3.2410000e-01   2.8130239e+03   1.3464836e+03   2.1198000e+00   2.5997480e+03   1.3695698e+03   2.0489000e+00   2.1803750e+03
   0.0000000e+00   3.2680000e-01   2.8048401e+03   1.3464435e+03   2.1155000e+00   2.5901094e+03   1.3697700e+03   2.0441000e+00   2.1805000e+03
   0.0000000e+00   3.2720000e-01   2.7988992e+03   1.3450046e+03   2.1148000e+00   2.5823333e+03   1.3683477e+03   2.0433000e+00   2.1806250e+03
   0.0000000e+00   3.2510000e-01   2.7956736e+03   1.3434016e+03   2.1182000e+00   2.5765903e+03   1.3665260e+03   2.0471000e+00   2.1807500e+03
   0.0000000e+00   3.2190000e-01   2.7944646e+03   1.3416396e+03   2.1234000e+00   2.5728643e+03   1.3644404e+03   2.0530000e+00   2.1808750e+03
   1.2700000e-02   3.1950000e-01   2.7930247e+03   1.3386063e+03   2.1273000e+00   2.5709465e+03   1.3609227e+03   2.0581000e+00   2.1810000e+03
   7.1000000e-03   3.1920000e-01   2.7937458e+03   1.3332198e+03   2.1276000e+00   2.5721470e+03   1.3555297e+03   2.0582000e+00   2.1811250e+03
   4.0000000e-04   3.2130000e-01   2.7957810e+03   1.3262660e+03   2.1243000e+00   2.5772073e+03   1.3487460e+03   2.0540000e+00   2.1812500e+03
   0.0000000e+00   3.2290000e-01   2.7978069e+03   1.3193152e+03   2.1218000e+00   2.5823630e+03   1.3418241e+03   2.0512000e+00   2.1813750e+03
   0.0000000e+00   3.2260000e-01   2.8010439e+03   1.3149779e+03   2.1222000e+00   2.5875198e+03   1.3373920e+03   2.0516000e+00   2.1815000e+03
   0.0000000e+00   3.2060000e-01   2.8061333e+03   1.3126296e+03   2.1254000e+00   2.5936658e+03   1.3348257e+03   2.0553000e+00   2.1816250e+03
   3.4400000e-02   3.1770000e-01   2.8104224e+03   1.3127687e+03   2.1301000e+00   2.6011782e+03   1.3341460e+03   2.0623000e+00   2.1817500e+03
   5.4000000e-02   3.1460000e-01   2.8153503e+03   1.3137876e+03   2.1350000e+00   2.6076892e+03   1.3346115e+03   2.0689000e+00   2.1818750e+03
   6.1400000e-02   3.1380000e-01   2.8179026e+03   1.3148782e+03   2.1363000e+00   2.6113857e+03   1.3355250e+03   2.0707000e+00   2.1820000e+03
   8.2400000e-02   3.1460000e-01   2.8171943e+03   1.3161554e+03   2.1350000e+00   2.6129246e+03   1.3365481e+03   2.0704000e+00   2.1821250e+03
   7.4200000e-02   3.1490000e-01   2.8181982e+03   1.3184119e+03   2.1346000e+00   2.6131458e+03   1.3390074e+03   2.0694000e+00   2.1822500e+03
   5.6100000e-02   3.1430000e-01   2.8193655e+03   1.3193312e+03   2.1355000e+00   2.6123982e+03   1.3401731e+03   2.0696000e+00   2.1823750e+03
   1.6900000e-02   3.1270000e-01   2.8223765e+03   1.3197128e+03   2.1381000e+00   2.6112593e+03   1.3410651e+03   2.0706000e+00   2.1825000e+03
   0.0000000e+00   3.0990000e-01   2.8231460e+03   1.3202592e+03   2.1427000e+00   2.6085286e+03   1.3416299e+03   2.0749000e+00   2.1826250e+03
   0.0000000e+00   3.0830000e-01   2.8224438e+03   1.3194357e+03   2.1452000e+00   2.6064404e+03   1.3406635e+03   2.0778000e+00   2.1827500e+03
   0.0000000e+00   3.0850000e-01   2.8211606e+03   1.3142769e+03   2.1449000e+00   2.6057271e+03   1.3354398e+03   2.0774000e+00   2.1828750e+03
   0.0000000e+00   3.0980000e-01   2.8191677e+03   1.3067152e+03   2.1427000e+00   2.6052998e+03   1.3278748e+03   2.0749000e+00   2.1830000e+03
   6.3000000e-03   3.1200000e-01   2.8148591e+03   1.2998256e+03   2.1392000e+00   2.6027058e+03   1.3209572e+03   2.0713000e+00   2.1831250e+03
   3.1000000e-03   3.1450000e-01   2.8086372e+03   1.2942738e+03   2.1353000e+00   2.5963235e+03   1.3155814e+03   2.0667000e+00   2.1832500e+03
   1.0700000e-01   3.1380000e-01   2.7913044e+03   1.2923580e+03   2.1364000e+00   2.5832126e+03   1.3118962e+03   2.0732000e+00   2.1833750e+03
   2.2490000e-01   3.0800000e-01   2.7698259e+03   1.2918405e+03   2.1456000e+00   2.5631589e+03   1.3090779e+03   2.0895000e+00   2.1835000e+03
   3.3700000e-01   3.0150000e-01   2.7441545e+03   1.2899753e+03   2.1561000e+00   2.5390979e+03   1.3049061e+03   2.1070000e+00   2.1836250e+03
   3.7820000e-01   2.9810000e-01   2.7257883e+03   1.2878140e+03   2.1615000e+00   2.5181128e+03   1.3018451e+03   2.1151000e+00   2.1837500e+03
   2.7090000e-01   2.9990000e-01   2.7328501e+03   1.2859575e+03   2.1586000e+00   2.5133181e+03   1.3017710e+03   2.1065000e+00   2.1838750e+03
   1.1990000e-01   3.0840000e-01   2.7531738e+03   1.2850101e+03   2.1450000e+00   2.5283862e+03   1.3038116e+03   2.0836000e+00   2.1840000e+03
   2.3600000e-02   3.1690000e-01   2.7675142e+03   1.2857656e+03   2.1313000e+00   2.5438381e+03   1.3068032e+03   2.0632000e+00   2.1841250e+03
   0.0000000e+00   3.2220000e-01   2.7736431e+03   1.2875220e+03   2.1228000e+00   2.5535464e+03   1.3094218e+03   2.0524000e+00   2.1842500e+03
   0.0000000e+00   3.2350000e-01   2.7780518e+03   1.2859327e+03   2.1207000e+00   2.5608884e+03   1.3079315e+03   2.0500000e+00   2.1843750e+03
   0.0000000e+00   3.2120000e-01   2.7826135e+03   1.2794794e+03   2.1244000e+00   2.5667908e+03   1.3011664e+03   2.0542000e+00   2.1845000e+03
   0.0000000e+00   3.1690000e-01   2.7848347e+03   1.2678735e+03   2.1314000e+00   2.5688687e+03   1.2889967e+03   2.0621000e+00   2.1846250e+03
   0.0000000e+00   3.1460000e-01   2.7832031e+03   1.2508464e+03   2.1350000e+00   2.5679136e+03   1.2714978e+03   2.0662000e+00   2.1847500e+03
   1.5000000e-01   3.1480000e-01   2.7622427e+03   1.2302635e+03   2.1347000e+00   2.5588140e+03   1.2482899e+03   2.0735000e+00   2.1848750e+03
   3.6530000e-01   3.2370000e-01   2.5995020e+03   1.2091560e+03   2.1204000e+00   2.5995020e+03   1.2091560e+03   2.1204000e+00   2.1850000e+03
   5.2420000e-01   3.2320000e-01   2.6004661e+03   1.1716831e+03   2.1212000e+00   2.6004661e+03   1.1716831e+03   2.1212000e+00   2.1851250e+03
   5.8240000e-01   3.2470000e-01   2.6021921e+03   1.1363459e+03   2.1188000e+00   2.6021921e+03   1.1363459e+03   2.1188000e+00   2.1852500e+03
   4.0120000e-01   3.2010000e-01   2.6056467e+03   1.1101923e+03   2.1261000e+00   2.6056467e+03   1.1101923e+03   2.1261000e+00   2.1853750e+03
   3.0580000e-01   3.1080000e-01   2.6141958e+03   1.0968595e+03   2.1411000e+00   2.3913352e+03   1.1105626e+03   2.0886000e+00   2.1855000e+03
   3.7710000e-01   3.0060000e-01   2.6339429e+03   1.0960726e+03   2.1577000e+00   2.6339429e+03   1.0960726e+03   2.1577000e+00   2.1856250e+03
   5.0170000e-01   2.9030000e-01   2.6621465e+03   1.1008536e+03   2.1741000e+00   2.6621465e+03   1.1008536e+03   2.1741000e+00   2.1857500e+03
   5.8670000e-01   2.8450000e-01   2.6928306e+03   1.1149000e+03   2.1836000e+00   2.6928306e+03   1.1149000e+03   2.1836000e+00   2.1858750e+03
   5.5930000e-01   2.8690000e-01   2.7183289e+03   1.1382692e+03   2.1796000e+00   2.7183289e+03   1.1382692e+03   2.1796000e+00   2.1860000e+03
   4.4210000e-01   2.8210000e-01   2.7351538e+03   1.1707704e+03   2.1871000e+00   2.7351538e+03   1.1707704e+03   2.1871000e+00   2.1861250e+03
   4.2190000e-01   2.7310000e-01   2.7509414e+03   1.2090967e+03   2.2018000e+00   2.7509414e+03   1.2090967e+03   2.2018000e+00   2.1862500e+03
   4.5820000e-01   2.6760000e-01   2.7670671e+03   1.2406504e+03   2.2107000e+00   2.7670671e+03   1.2406504e+03   2.2107000e+00   2.1863750e+03
